0, 0.000607, -217,-209,91,-1383,-981,-9302,1226,-413,2540, 0.010746,0.024783,-0.171181, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.172119, 119,0,3000,3022,3142,3120,3160,3312,3418,3382,0
1, 0.002587, 355,-414,89,-218,-887,-9920,1226,-413,2540, 0.010930,0.024539,-0.171181, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3258,3292,3033,3128,3278,3418,3370,0
2, 0.004229, 540,-283,65,976,-392,-9984,1240,-356,2570, 0.011235,0.024416,-0.171241, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3336,3423,3087,3128,3278,3394,3370,0
3, 0.005876, 536,-119,61,1508,-267,-9866,1240,-356,2570, 0.011540,0.024416,-0.171241, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3337,3493,3155,3149,3266,3394,3346,0
4, 0.007723, 451,15,74,1942,80,-9368,1240,-356,2570, 0.011662,0.024416,-0.170499, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3304,3515,3210,3149,3266,3370,3346,0
5, 0.009670, 146,200,85,1706,407,-9317,1240,-356,2570, 0.011784,0.024600,-0.170499, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3179,3466,3287,3118,3245,3346,3335,0
6, 0.011621, -180,294,119,804,309,-9169,1240,-356,2570, 0.011723,0.024783,-0.170499, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3043,3371,3328,3108,3245,3346,3335,0
7, 0.013500, -435,191,170,-269,387,-8789,1226,-356,2555, 0.011601,0.024966,-0.170499, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3060,3000,3285,3346,3108,3245,3347,3335,0
8, 0.015528, -595,-54,193,-1098,-12,-9236,1226,-356,2555, 0.011296,0.024905,-0.170499, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3128,3000,3184,3313,3098,3223,3335,3290,0
9, 0.017490, -597,-233,196,-1243,-56,-9187,1226,-356,2555, 0.011052,0.024905,-0.170499, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3130,3000,3113,3243,3098,3202,3335,3289,0
10, 0.019434, -562,-510,189,-1108,-73,-9204,1226,-356,2555, 0.010868,0.024661,-0.170439, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3121,3002,3000,3119,3089,3202,3312,3289,0
11, 0.021399, -381,-616,161,-257,-485,-9611,1226,-356,2555, 0.010685,0.024294,-0.170439, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3093,3048,3000,3045,3089,3190,3301,3289,0
12, 0.023329, -89,-433,78,1169,-703,-9883,1192,-349,2578, 0.010685,0.024111,-0.170439, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3073,3097,3024,3068,3160,3301,3256,0
13, 0.025300, 69,-76,50,1868,-421,-9966,1192,-349,2578, 0.010685,0.024111,-0.170439, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3139,3309,3169,3059,3160,3289,3256,0
14, 0.027247, 185,224,58,1971,-279,-9567,1192,-349,2578, 0.010868,0.024294,-0.170499, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3188,3483,3295,3059,3148,3256,3235,0
15, 0.028236, 215,418,71,1471,-31,-9483,1192,-349,2578, 0.011015,0.024526,-0.170436, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3188,3483,3295,3059,3148,3256,3235,0
16, 0.031153, 154,481,100,816,83,-9241,1192,-349,2578, 0.011052,0.024661,-0.170499, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3176,3581,3405,3049,3139,3256,3222,0
17, 0.033049, -21,189,207,-1027,220,-8956,1206,-349,2547, 0.011113,0.024966,-0.170559, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.171143, 119,0,3000,3105,3391,3285,3040,3139,3256,3213,0
18, 0.035106, -209,-174,235,-1812,434,-9150,1206,-349,2547, 0.011113,0.024905,-0.170559, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.170410, 119,0,3000,3028,3163,3135,3029,3108,3256,3213,0
19, 0.037032, -366,-422,248,-1709,144,-9282,1206,-349,2547, 0.010930,0.024722,-0.170499, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.170410, 119,0,3036,3000,3032,3069,3029,3108,3223,3202,0
20, 0.038969, -451,-547,211,-659,188,-9662,1206,-349,2547, 0.010807,0.024416,-0.170439, 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0,  0.000000,0.000000,-0.170410, 119,0,3090,3018,3000,3071,3021,3108,3223,3202,0
21, 0.041040, -409,-466,141,478,-93,-9908,1206,-349,2547, 0.010502,0.024050,-0.180416, 0.000000,0.000000,0.000000,-0.009998,-0.009998,-0.019999, 0,  0.000000,0.000000,-0.170410, 119,0,3056,3000,3009,3065,3021,3089,3234,3180,0
22, 0.042931, -191,-263,104,1687,-448,-9822,1206,-349,2547, 0.010502,0.024050,-0.180416, 0.000000,0.000000,0.000000,-0.009998,-0.009998,-0.019999, 0,  0.000000,0.000000,-0.170410, 119,0,3000,3031,3123,3091,3011,3068,3223,3180,0
23, 0.044714, 6,108,85,2290,-389,-9344,1253,-342,2570, 0.010502,0.024050,-0.180476, 0.000000,0.000000,0.000000,-0.009998,-0.009998,-0.019999, 0,  0.000000,0.000000,-0.170410, 119,0,3000,3112,3358,3245,2992,3068,3223,3180,0
24, 0.047138, 183,326,82,2128,-429,-9672,1253,-342,2570, 0.010502,0.024233,-0.180476, 0.000000,0.000000,0.000000,-0.009998,-0.009998,-0.019999, 0,  0.000000,0.000000,-0.170410, 119,0,3000,3185,3523,3337,2992,3059,3191,3149,0
25, 0.048789, 390,431,137,968,-198,-9241,1253,-342,2570, 0.010930,0.024722,-0.180498, 0.000000,0.000000,0.000000,-0.009998,-0.009998,-0.019999, 0,  0.000000,0.000000,-0.170410, 119,0,3000,3274,3658,3383,2993,3059,3191,3149,0
